eta,rho,v0,avgOrder,avgBinder,avgSuscep,label
0.8966380862714922,0.6653573948967935,0.0008106981914478,0.8941364875129004,0.6651793743832396,0.00091685858806934,1.0
0.9022873027090914,0.6666031091854083,3.90490251843e-05,0.9023937923730776,0.6666144782778701,3.199877005678e-05,1.0
0.9335166352867328,0.6666424734677012,1.58493777989e-05,0.9334137962919176,0.6666411513560626,1.67219338343e-05,1.0
0.745285175357759,0.6622699556552514,0.0018978543989919,0.7514907559479292,0.6623134666838533,0.00190839038186318,1.0
0.2556369565834572,0.5277144373468847,0.0094817654463845,0.250605199092375,0.5212601104247883,0.00936387203457702,2.0
0.9366099238566852,0.6666428570465974,1.57208990545e-05,0.9368555027843193,0.6666432784631852,1.544278528468e-05,1.0
0.906663130414092,0.666641726200927,1.54238597412e-05,0.9063233239962344,0.6666392053396354,1.69785960967e-05,1.0
0.932545045045198,0.6666321695649928,2.25723931611e-05,0.9332210685150922,0.6666392014965172,1.799997042416e-05,1.0
0.821374722304982,0.6665876986322422,4.00148332758e-05,0.8214746816227694,0.6665832279690608,4.246713468454e-05,1.0
0.6453205696763711,0.6620521734826529,0.0015423077782896,0.6446645833551135,0.6624286706965321,0.00137789139667576,1.0
0.5932167104816142,0.6638203526293442,0.0007828991569441,0.5936358933184553,0.6642498789737104,0.00065526626080892,1.0
0.9879682896564314,0.6666654173717845,9.152175639e-07,0.9878728204055193,0.6666652908800762,1.00756010704e-06,1.0
0.9788956396225522,0.6666628481609802,2.7494877761e-06,0.9788097334480688,0.6666630626199505,2.5966137299799997e-06,1.0
0.7490193429845671,0.6660329149013199,0.0002693974456793,0.7501778790712008,0.6660788310195367,0.00025090463512233996,1.0
0.9455524740549384,0.6666496952862608,1.13922099836e-05,0.9454621783161231,0.6666476511462931,1.2776366141739999e-05,1.0
0.6930936692960982,0.663899566469168,0.001044191610825,0.6816099743934098,0.6626595221506617,0.00148018313926816,1.0
0.8693382195333023,0.6666187464376576,2.73021586651e-05,0.8691669883639946,0.6666232138123572,2.4748513350080002e-05,1.0
0.9812725364740458,0.6666630218896521,2.6348725925e-06,0.9812845707562836,0.6666624219345062,3.06893573158e-06,1.0
0.9060105481878808,0.6664960150675805,0.000105890696403,0.906918901193005,0.6664939223532421,0.0001072928263175,1.0
0.7621705409569219,0.6662032974689314,0.0002038694069347,0.7613271783251793,0.666167133130472,0.00021974521246316,1.0
0.9418964273570952,0.6666551714296244,7.6663165158e-06,0.9419489260429789,0.6666547316385765,7.96894782268e-06,1.0
0.8975227442126836,0.6666008914302537,3.99235917537e-05,0.897360131752308,0.666600562163471,4.009626925486e-05,1.0
0.8363849219968961,0.6666026304240523,3.37353742281e-05,0.8367664574930128,0.6666086404203037,3.0603083392879995e-05,1.0
0.9699657873012336,0.6666580507130813,6.0851050893e-06,0.9694570836895549,0.6666540715363963,8.896038028e-06,1.0
0.7770640144669146,0.6663839167111167,0.0001290487470474,0.778151700012599,0.6664021418882153,0.00012091181800787999,1.0
0.9996999041522538,0.666666659871195,5.0939206e-09,0.9997111892463831,0.6666666596314366,5.2733786399999996e-09,1.0
0.740943862754948,0.6664806359384992,7.69105127579e-05,0.7413084097230251,0.6664783536514529,7.802487619082e-05,1.0
0.8991328143385745,0.6666222373494992,2.70042437761e-05,0.8994653414499487,0.6666297352799395,2.2485229309659998e-05,1.0
0.8525221906053232,0.666586902815044,4.37309284354e-05,0.8521249472548362,0.6665664603040151,5.4914246329720005e-05,1.0
0.6055755330135498,0.665014833063237,0.0004633089207958,0.6062096576038447,0.6647374599454755,0.0005448190536092801,1.0
0.8060877749535572,0.6662376990394918,0.0002118482038668,0.8033927818629056,0.6662458646998795,0.00020717878617896001,1.0
0.0952286073161085,0.3548056944850799,0.002466783543998,0.09653900056496897,0.3805605209868929,0.00225798291183498,0.0
0.9086378877815636,0.6665780830118256,5.50173804526e-05,0.9085781553496759,0.6665906837948039,4.713640014366e-05,1.0
0.8187100684594695,0.666573683616536,4.71282348135e-05,0.8193714576175761,0.6665928179199836,3.739369451772e-05,1.0
0.9664427041811716,0.6666522275353308,1.01253188289e-05,0.9667240364690229,0.6666524559332039,9.98403514786e-06,1.0
0.5928552335206019,0.630986009180583,0.0132396381767223,0.5781619412745086,0.626494081792172,0.01598966935637946,2.0
0.8986157663282224,0.6665434905725314,7.55639402776e-05,0.9005452025514697,0.6665727804112873,5.747846208638e-05,1.0
0.8149585321441004,0.6663100757170046,0.0001788061338658,0.8167917570679369,0.6663117028191609,0.00017942897907984002,1.0
0.9229768471053658,0.6665550849536693,7.15740128733e-05,0.9245878628027959,0.6665674012196439,6.386391288852001e-05,1.0
0.8695068530038829,0.6666056781096935,3.4827138622e-05,0.870335926743944,0.6666135896633053,3.032553241484e-05,1.0
0.8077064298976874,0.6662779081440025,0.000192163771169,0.8082133182020943,0.6662810501700538,0.00019117665315158,1.0
0.9827690563606428,0.6666622634074346,3.1924969058e-06,0.9828311729327168,0.6666625618068414,2.9776413978799997e-06,1.0
0.9783070362319634,0.6666513233954665,1.10358922394e-05,0.9784368545887391,0.6666502413369901,1.182009501496e-05,1.0
0.9987509787521206,0.6666666462503233,1.52749899e-08,0.9987611846997085,0.6666666460501802,1.5425795099999998e-08,1.0
0.669801832005925,0.6602549533097446,0.0025653823921919,0.6765433305833082,0.6618805496675042,0.0017791444290576,1.0
0.8506255849927308,0.6659369270156656,0.000405025933021,0.8515284754152523,0.6661036469029918,0.00031069559246398005,1.0
0.9997516696711062,0.6666666632484725,2.562458e-09,0.9997451378676836,0.6666666630122173,2.73951242e-09,1.0
0.7839838280931642,0.6625207883988338,0.0020577016414743,0.7869920340644219,0.6630183469489707,0.00182512425689208,1.0
0.9195826814863268,0.6666266637322178,2.54312373396e-05,0.9187328153766771,0.6666200946377053,2.9604158988559998e-05,1.0
0.8623830550636586,0.6664841559447567,0.0001022715506734,0.8627700908790183,0.6664474022123521,0.00012342175938568,1.0
0.9818229223651006,0.6666643205376706,1.6981685346e-06,0.9818391217476776,0.6666648282745296,1.3302666165e-06,1.0
0.9634772259566295,0.6666490958723736,1.22439618923e-05,0.9634033532898236,0.6666466087618251,1.3990436020160002e-05,1.0
0.6824353196763538,0.6651617788141881,0.0005387803064872,0.6814695555720467,0.6653268413583676,0.00047540010417752,1.0
0.7318392924422507,0.6655561749594406,0.0004577853503161,0.7341685042580476,0.6657218836685483,0.00038920130537924006,1.0
